"Week","SKU_ID","Quintile","RawVolume","DetectCancellations","RemoveBuildToOrder","TruncateEndOfLife"
"2016-04-30","SKU_84",2,7e-04,7e-04,7e-04,NA
"2016-05-07","SKU_84",2,0.00065,0.00065,0.00065,NA
"2016-05-14","SKU_84",2,0.0035,0.0035,0.0035,NA
"2016-05-21","SKU_84",2,0.00145,0.00145,0.00145,NA
"2016-05-28","SKU_84",2,0.00085,0.00085,0.00085,NA
"2016-06-04","SKU_84",2,0.0012,0.0012,0.0012,NA
"2016-06-11","SKU_84",2,0.001,0.001,0.001,NA
"2016-06-18","SKU_84",2,0.00035,0.00035,0.00035,NA
"2013-09-14","SKU_12",2,0.00035,0.00035,0.00035,4e-04
"2013-09-21","SKU_12",2,5e-04,5e-04,5e-04,0.00055
"2013-09-28","SKU_12",2,0.00075,0.00075,0.00075,8e-04
"2013-10-05","SKU_12",2,0.00055,0.00055,0.00055,6e-04
"2013-10-12","SKU_12",2,0.0018,0.0018,0.0018,0.00205
"2013-10-19","SKU_12",2,0.00435,0.00435,0.00435,0.0049
"2013-10-26","SKU_12",2,0.0032,0.0032,0.0032,0.0036
"2013-11-02","SKU_12",2,0.01225,0.01225,0.0122,0.01375
"2013-11-09","SKU_12",2,0.0132,0.0132,0.0132,0.01485
"2013-11-16","SKU_12",2,0.01955,0.01955,0.0195,0.02195
"2013-11-23","SKU_12",2,0.0058,0.0058,0.0058,0.00655
"2013-11-30","SKU_12",2,0.01325,0.01325,0.01325,0.0149
"2013-12-07","SKU_12",2,0.011,0.011,0.011,0.0124
"2013-12-14","SKU_12",2,0.0143,0.0143,0.01425,0.01605
"2013-12-21","SKU_12",2,0.0054,0.0054,0.0054,0.00605
"2013-12-28","SKU_12",2,0.0074,0.0074,0.00735,0.0083
"2014-01-04","SKU_12",2,0.01575,0.01575,0.0157,0.0177
"2014-01-11","SKU_12",2,0.0176,0.0176,0.0176,0.0198
"2014-01-18","SKU_12",2,0.01885,0.01885,0.0188,0.02115
"2014-01-25","SKU_12",2,0.02445,0.02445,0.0244,0.0275
"2014-02-01","SKU_12",2,0.0285,0.0285,0.02845,0.03205
"2014-02-08","SKU_12",2,0.0388,0.0388,0.03875,0.0436
"2014-02-15","SKU_12",2,0.02765,0.02765,0.0276,0.0311
"2014-02-22","SKU_12",2,0.0354,0.0354,0.03535,0.0398
"2014-03-01","SKU_12",2,0.0295,0.0295,0.02945,0.03315
"2014-03-08","SKU_12",2,0.04685,0.04685,0.0468,0.05265
"2014-03-15","SKU_12",2,0.03705,0.03705,0.037,0.04165
"2014-03-22","SKU_12",2,0.04585,0.04585,0.04575,0.0515
"2014-03-29","SKU_12",2,0.03195,0.03195,0.0319,0.0359
"2014-04-05","SKU_12",2,0.0332,0.0332,0.0331,0.0373
"2014-04-12","SKU_12",2,0.0415,0.0415,0.0414,0.0466
"2014-04-19","SKU_12",2,0.04555,0.04555,0.04545,0.05115
"2014-04-26","SKU_12",2,0.0506,0.0506,0.05055,0.05685
"2014-05-03","SKU_12",2,0.03855,0.03855,0.0385,0.04335
"2014-05-10","SKU_12",2,0.0483,0.0483,0.04825,0.0543
"2014-05-17","SKU_12",2,0.03865,0.03865,0.03855,0.0434
"2014-05-24","SKU_12",2,0.04225,0.04225,0.0422,0.0475
"2014-05-31","SKU_12",2,0.0396,0.0396,0.03955,0.0445
"2014-06-07","SKU_12",2,0.0336,0.0336,0.03355,NA
"2014-06-14","SKU_12",2,0.0213,0.0213,0.0213,NA
"2014-06-21","SKU_12",2,0.0201,0.0201,0.02005,NA
"2014-06-28","SKU_12",2,0.0305,0.0305,0.03045,NA
"2014-07-05","SKU_12",2,0.0061,0.0061,0.0061,NA
"2014-07-12","SKU_12",2,0,0,0,NA
"2014-07-19","SKU_12",2,-0.0018,-0.0018,0,NA
"2013-11-09","SKU_85",1,0.00022,0.00022,2e-04,0.00024
"2013-11-16","SKU_85",1,0.00202,0.00202,0.00198,0.0023
"2013-11-23","SKU_85",1,0.0041,0.0041,0.00404,0.00468
"2013-11-30","SKU_85",1,0.00304,0.00304,0.00298,0.00346
"2013-12-07","SKU_85",1,0.0111,0.0111,0.01094,0.01268
"2013-12-14","SKU_85",1,0.00636,0.00636,0.00626,0.00726
"2013-12-21","SKU_85",1,0.00674,0.00674,0.00664,0.0077
"2013-12-28","SKU_85",1,0.00652,0.00652,0.00642,0.00744
"2014-01-04","SKU_85",1,0.01214,0.01214,0.01196,0.01386
"2014-01-11","SKU_85",1,0.01414,0.01414,0.01394,0.01614
"2014-01-18","SKU_85",1,0.0196,0.0196,0.01932,0.02238
"2014-01-25","SKU_85",1,0.02576,0.02576,0.0254,0.02942
"2014-02-01","SKU_85",1,0.02064,0.02064,0.02034,0.02358
"2014-02-08","SKU_85",1,0.01848,0.01848,0.0182,0.0211
"2014-02-15","SKU_85",1,0.02012,0.02012,0.01984,0.02298
"2014-02-22","SKU_85",1,0.0167,0.0167,0.01646,0.01908
"2014-03-01","SKU_85",1,0.02062,0.02062,0.02032,0.02356
"2014-03-08","SKU_85",1,0.0242,0.0242,0.02386,0.02764
"2014-03-15","SKU_85",1,0.027,0.027,0.0266,0.03082
"2014-03-22","SKU_85",1,0.03222,0.03222,0.03174,0.03678
"2014-03-29","SKU_85",1,0.05724,0.05724,0.0564,0.06536
"2014-04-05","SKU_85",1,0.04866,0.04866,0.04794,0.05556
"2014-04-12","SKU_85",1,0.0468,0.0468,0.04612,0.05346
"2014-04-19","SKU_85",1,0.03276,0.03276,0.03228,0.0374
"2014-04-26","SKU_85",1,0.02526,0.02526,0.02488,0.02884
"2014-05-03","SKU_85",1,0.03608,0.03608,0.03554,0.0412
"2014-05-10","SKU_85",1,0.01812,0.01812,0.01784,0.02068
"2014-05-17","SKU_85",1,0.0238,0.0238,0.02344,0.02718
"2014-05-24","SKU_85",1,0.00906,0.00906,0.00894,0.01036
"2014-05-31","SKU_85",1,0.01586,0.01586,0.01562,0.0181
"2014-06-07","SKU_85",1,0.01926,0.01926,0.01898,0.022
"2014-06-14","SKU_85",1,0.02934,0.02934,0.0289,0.0335
"2014-06-21","SKU_85",1,0.01738,0.01738,0.01714,0.01986
"2014-06-28","SKU_85",1,0.01442,0.01442,0.0142,0.01646
"2014-07-05","SKU_85",1,0.02108,0.02108,0.02078,0.02408
"2014-07-12","SKU_85",1,0.02314,0.02314,0.0228,0.02644
"2014-07-19","SKU_85",1,0.01556,0.01556,0.01534,0.01778
"2014-07-26","SKU_85",1,0.01126,0.01126,0.0111,0.01286
"2014-08-02","SKU_85",1,0.01012,0.01012,0.00998,0.01156
"2014-08-09","SKU_85",1,0.02444,0.02444,0.0241,0.02792
"2014-08-16","SKU_85",1,0.02882,0.02882,0.0284,0.0329
"2014-08-23","SKU_85",1,0.02032,0.02032,0.02002,0.02322
"2014-08-30","SKU_85",1,0.02122,0.02122,0.0209,0.02424
"2014-09-06","SKU_85",1,0.01396,0.01396,0.01376,0.01594
"2014-09-13","SKU_85",1,0.03402,0.03402,0.03352,NA
"2014-09-20","SKU_85",1,0.02344,0.02344,0.0231,NA
"2014-09-27","SKU_85",1,0.0185,0.0185,0.01822,NA
"2014-10-04","SKU_85",1,0.03448,0.03448,0.03398,NA
"2014-10-11","SKU_85",1,0.02876,0.02876,0.02834,NA
"2014-10-18","SKU_85",1,-0.00342,-0.00342,0,NA
"2014-10-25","SKU_85",1,-0.00856,-0.00856,0,NA
"2014-11-01","SKU_85",1,-0.00292,-0.00292,0,NA
"2014-02-01","SKU_86",3,6e-04,6e-04,6e-04,6e-04
"2014-02-08","SKU_86",3,0.0075,0.0075,0.0075,0.0086
"2014-02-15","SKU_86",3,0.0041,0.0041,0.0041,0.0047
"2014-02-22","SKU_86",3,0.0038,0.0038,0.0038,0.0044
"2014-03-01","SKU_86",3,0.0078,0.0078,0.0077,0.0089
"2014-03-08","SKU_86",3,0.0303,0.0303,0.0302,0.0348
"2014-03-15","SKU_86",3,0.0228,0.0228,0.0228,0.0262
"2014-03-22","SKU_86",3,0.0391,0.0391,0.039,0.0448
"2014-03-29","SKU_86",3,0.0341,0.0341,0.034,0.0392
"2014-04-05","SKU_86",3,0.035,0.035,0.0349,0.0401
"2014-04-12","SKU_86",3,0.0623,0.0623,0.0622,0.0716
"2014-04-19","SKU_86",3,0.0568,0.0568,0.0567,0.0652
"2014-04-26","SKU_86",3,0.1125,0.1125,0.1123,0.1292
"2014-05-03","SKU_86",3,0.0365,0.0365,0.0364,0.0419
"2014-05-10","SKU_86",3,0.0416,0.0416,0.0415,0.0478
"2014-05-17","SKU_86",3,0.0413,0.0413,0.0412,0.0474
"2014-05-24","SKU_86",3,0.0376,0.0376,0.0376,0.0432
"2014-05-31","SKU_86",3,0.1124,0.1124,0.1121,0.129
"2014-06-07","SKU_86",3,0.0423,0.0117,0.0117,0.0134
"2014-06-14","SKU_86",3,-0.0189,0.0117,0.0117,0.0134
"2014-06-21","SKU_86",3,0.0488,0.0488,0.0487,0.056
"2014-06-28","SKU_86",3,0.0344,0.0344,0.0343,0.0395
"2014-07-05","SKU_86",3,0.0269,0.0269,0.0269,0.0309
"2014-07-12","SKU_86",3,0.0189,0.0189,0.0188,0.0217
"2014-07-19","SKU_86",3,0.0324,0.0324,0.0324,0.0372
"2014-07-26","SKU_86",3,0.0639,0.0639,0.0637,NA
"2014-08-02","SKU_86",3,0.0094,0.0094,0.0094,NA
"2014-08-09","SKU_86",3,0.0206,0.0206,0.0205,NA
"2014-08-16","SKU_86",3,0.0337,0.0337,0.0336,NA
"2014-08-23","SKU_86",3,0.0038,0.0038,0.0038,NA
"2014-08-30","SKU_86",3,0,0,0,NA
"2014-09-06","SKU_86",3,-0.0023,-0.0023,0,NA
"2015-02-21","SKU_88",3,7e-04,7e-04,7e-04,8e-04
"2015-02-28","SKU_88",3,0.0016,0.0016,0.0016,0.0018
"2015-03-07","SKU_88",3,0.0018,0.0018,0.0018,0.0021
"2015-03-14","SKU_88",3,0.0033,0.0033,0.0033,0.0038
"2015-03-21","SKU_88",3,0.0055,0.0055,0.0055,0.0062
"2015-03-28","SKU_88",3,0.0011,0.0011,0.0011,0.0013
"2015-04-04","SKU_88",3,0.003,0.003,0.003,0.0033
"2015-04-11","SKU_88",3,0.0016,0.0016,0.0016,0.0018
"2015-04-18","SKU_88",3,1e-04,1e-04,1e-04,2e-04
"2015-04-25","SKU_88",3,6e-04,6e-04,6e-04,6e-04
"2015-05-02","SKU_88",3,7e-04,7e-04,7e-04,8e-04
"2015-05-09","SKU_88",3,0.0025,0.0025,0.0025,0.0029
"2015-05-16","SKU_88",3,0.0113,0.0113,0.0113,0.0127
"2015-05-23","SKU_88",3,0.0105,0.0105,0.0105,0.0118
"2015-05-30","SKU_88",3,0.0048,0.0048,0.0048,0.0055
"2015-06-06","SKU_88",3,0.0481,0.0481,0.0481,0.0542
"2015-06-13","SKU_88",3,0.044,0.044,0.044,0.0497
"2015-06-20","SKU_88",3,0.0319,0.0319,0.0319,0.0361
"2015-06-27","SKU_88",3,0.009,0.009,0.009,0.0102
"2015-07-04","SKU_88",3,0.0189,0.0189,0.0189,0.0214
"2015-07-11","SKU_88",3,0.0126,0.0126,0.0126,0.0142
"2015-07-18","SKU_88",3,0.0171,0.0171,0.0171,0.0193
"2015-07-25","SKU_88",3,0.0137,0.0137,0.0137,0.0154
"2015-08-01","SKU_88",3,0.0356,0.0356,0.0356,0.0402
"2015-08-08","SKU_88",3,0.0095,0.0095,0.0095,0.0107
"2015-08-15","SKU_88",3,0.009,0.009,0.009,0.0102
"2015-08-22","SKU_88",3,0.0277,0.0277,0.0277,0.0313
"2015-08-29","SKU_88",3,0.0061,0.0061,0.0061,0.0069
"2015-09-05","SKU_88",3,0.0101,0.0101,0.0101,0.0114
"2015-09-12","SKU_88",3,0.0661,0.0661,0.0661,0.0746
"2015-09-19","SKU_88",3,0.0119,0.0119,0.0119,0.0134
"2015-09-26","SKU_88",3,0.0093,0.0093,0.0093,0.0105
"2015-10-03","SKU_88",3,0.035,0.035,0.035,0.0395
"2015-10-10","SKU_88",3,0.0083,0.0083,0.0083,0.0094
"2015-10-17","SKU_88",3,0.0421,0.0421,0.0421,0.0475
"2015-10-24","SKU_88",3,0.0637,0.0637,0.0637,0.0718
"2015-10-31","SKU_88",3,0.0148,0.0148,0.0148,0.0167
"2015-11-07","SKU_88",3,0.016,0.016,0.016,0.018
"2015-11-14","SKU_88",3,0.0183,0.0183,0.0183,0.0207
"2015-11-21","SKU_88",3,0.0325,0.0325,0.0325,0.0366
"2015-11-28","SKU_88",3,0.0124,0.0124,0.0124,0.014
"2015-12-05","SKU_88",3,0.0482,0.0482,0.0482,0.0543
"2015-12-12","SKU_88",3,0.0081,0.0081,0.0081,0.0091
"2015-12-19","SKU_88",3,0.0095,0.0095,0.0095,0.0107
"2015-12-26","SKU_88",3,0.0135,0.0135,0.0135,0.0152
"2016-01-02","SKU_88",3,0.0279,0.0279,0.0279,0.0315
"2016-01-09","SKU_88",3,0.0375,0.0375,0.0375,0.0424
"2016-01-16","SKU_88",3,0.0578,0.0578,0.0578,0.0653
"2016-01-23","SKU_88",3,0.0059,0.0059,0.0059,0.0067
"2016-01-30","SKU_88",3,0.005,0.005,0.005,0.0057
"2016-02-06","SKU_88",3,0.0205,0.0205,0.0205,NA
"2016-02-13","SKU_88",3,0.0018,0.0018,0.0018,NA
"2016-02-20","SKU_88",3,0.0047,0.0047,0.0047,NA
"2016-02-27","SKU_88",3,0.0068,0.0068,0.0068,NA
"2016-03-05","SKU_88",3,0.0045,0.0045,0.0045,NA
"2016-03-12","SKU_88",3,0.0108,0.0108,0.0108,NA
"2016-03-19","SKU_88",3,0.0213,0.0213,0.0213,NA
"2016-03-26","SKU_88",3,0.0019,0.0019,0.0019,NA
"2016-04-02","SKU_88",3,0.0012,0.0012,0.0012,NA
"2016-04-09","SKU_88",3,0.0017,0.0017,0.0017,NA
"2016-04-16","SKU_88",3,0.0011,0.0011,0.0011,NA
"2016-04-23","SKU_88",3,0.0051,0.0051,0.0051,NA
"2016-04-30","SKU_88",3,0.0034,0.0034,0.0034,NA
"2016-05-07","SKU_88",3,0.0091,0.0091,0.0091,NA
"2016-05-14","SKU_88",3,0.0061,0.0061,0.0061,NA
"2016-05-21","SKU_88",3,0.0037,0.0037,0.0037,NA
"2016-05-28","SKU_88",3,0.0015,0.0015,0.0015,NA
"2016-06-04","SKU_88",3,0.0043,0.0043,0.0043,NA
"2016-06-11","SKU_88",3,0.0025,0.0025,0.0025,NA
"2016-06-18","SKU_88",3,0.0017,0.0017,0.0017,NA
"2014-07-05","SKU_89",1,0.00046,0.00046,0.00046,0.00052
"2014-07-12","SKU_89",1,0.0031,0.0031,0.0031,0.00348
"2014-07-19","SKU_89",1,0.00368,0.00368,0.00368,0.00412
"2014-07-26","SKU_89",1,0.0038,0.0038,0.0038,0.00426
"2014-08-02","SKU_89",1,0.00554,0.00554,0.00554,0.00622
"2014-08-09","SKU_89",1,0.00402,0.00402,0.00402,0.0045
"2014-08-16","SKU_89",1,0.0023,0.0023,0.0023,0.00258
"2014-08-23","SKU_89",1,0.00354,0.00354,0.00354,0.00398
"2014-08-30","SKU_89",1,0.00326,0.00326,0.00326,0.00366
"2014-09-06","SKU_89",1,0.00418,0.00418,0.00418,0.00468
"2014-09-13","SKU_89",1,0.00652,0.00652,0.00652,0.00732
"2014-09-20","SKU_89",1,0.0059,0.0059,0.0059,0.00664
"2014-09-27","SKU_89",1,0.008,0.008,0.008,0.00898
"2014-10-04","SKU_89",1,0.00478,0.00478,0.00478,0.00536
"2014-10-11","SKU_89",1,0.0123,0.0123,0.0123,0.01382
"2014-10-18","SKU_89",1,0.01316,0.01316,0.01316,0.01478
"2014-10-25","SKU_89",1,0.00536,0.00536,0.00536,0.00602
"2014-11-01","SKU_89",1,0.0075,0.0075,0.0075,0.00842
"2014-11-08","SKU_89",1,0.00612,0.00612,0.00612,0.00686
"2014-11-15","SKU_89",1,0.01114,0.01114,0.01114,0.0125
"2014-11-22","SKU_89",1,0.00542,0.00542,0.00542,0.00608
"2014-11-29","SKU_89",1,0.01148,0.01148,0.01148,0.01288
"2014-12-06","SKU_89",1,0.00946,0.00946,0.00946,0.01062
"2014-12-13","SKU_89",1,0.00914,0.00914,0.00914,0.01026
"2014-12-20","SKU_89",1,0.00586,0.00586,0.00586,0.00658
"2014-12-27","SKU_89",1,0.01284,0.01284,0.01284,0.0144
"2015-01-03","SKU_89",1,0.01076,0.01076,0.01076,0.01208
"2015-01-10","SKU_89",1,0.01408,0.01408,0.01408,0.01578
"2015-01-17","SKU_89",1,0.01288,0.01288,0.01288,0.01444
"2015-01-24","SKU_89",1,0.01768,0.01768,0.01768,0.01984
"2015-01-31","SKU_89",1,0.01178,0.01178,0.01178,0.01322
"2015-02-07","SKU_89",1,0.0117,0.0117,0.0117,0.01312
"2015-02-14","SKU_89",1,0.01062,0.01062,0.01062,0.01192
"2015-02-21","SKU_89",1,0.01296,0.01296,0.01296,0.01456
"2015-02-28","SKU_89",1,0.01308,0.01308,0.01308,0.01468
"2015-03-07","SKU_89",1,0.01308,0.01308,0.01308,0.01468
"2015-03-14","SKU_89",1,0.01192,0.01192,0.01192,0.01338
"2015-03-21","SKU_89",1,0.01382,0.01382,0.01382,0.0155
"2015-03-28","SKU_89",1,0.00896,0.00896,0.00896,0.01004
"2015-04-04","SKU_89",1,0.02252,0.02252,0.02252,0.02528
"2015-04-11","SKU_89",1,0.0136,0.0136,0.0136,0.01526
"2015-04-18","SKU_89",1,0.01204,0.01204,0.01204,0.01352
"2015-04-25","SKU_89",1,0.02266,0.02266,0.02266,0.02542
"2015-05-02","SKU_89",1,0.0126,0.0126,0.0126,0.01414
"2015-05-09","SKU_89",1,0.01644,0.01644,0.01644,0.01844
"2015-05-16","SKU_89",1,0.01556,0.01556,0.01556,0.01748
"2015-05-23","SKU_89",1,0.02124,0.02124,0.02124,0.02382
"2015-05-30","SKU_89",1,0.02166,0.02166,0.02166,0.0243
"2015-06-06","SKU_89",1,0.02694,0.02694,0.02694,0.03024
"2015-06-13","SKU_89",1,0.02532,0.02532,0.02532,0.02842
"2015-06-20","SKU_89",1,0.01746,0.01746,0.01746,0.0196
"2015-06-27","SKU_89",1,0.01292,0.01292,0.01292,0.0145
"2015-07-04","SKU_89",1,0.0192,0.0192,0.0192,0.02154
"2015-07-11","SKU_89",1,0.0108,0.0108,0.0108,0.01212
"2015-07-18","SKU_89",1,0.0158,0.0158,0.0158,0.01774
"2015-07-25","SKU_89",1,0.02118,0.02118,0.02118,0.02376
"2015-08-01","SKU_89",1,0.01714,0.01714,0.01714,0.01924
"2015-08-08","SKU_89",1,0.01506,0.01506,0.01506,0.01688
"2015-08-15","SKU_89",1,0.01076,0.01076,0.01076,0.01208
"2015-08-22","SKU_89",1,0.00822,0.00822,0.00822,0.00922
"2015-08-29","SKU_89",1,0.01212,0.01212,0.01212,0.0136
"2015-09-05","SKU_89",1,0.01042,0.01042,0.01042,0.0117
"2015-09-12","SKU_89",1,0.00888,0.00888,0.00888,0.00998
"2015-09-19","SKU_89",1,0.01442,0.01442,0.01442,0.01618
"2015-09-26","SKU_89",1,0.01362,0.01362,0.01362,0.0153
"2015-10-03","SKU_89",1,0.01112,0.01112,0.01112,0.01246
"2015-10-10","SKU_89",1,0.01246,0.01246,0.01246,0.01398
"2015-10-17","SKU_89",1,0.00874,0.00874,0.00874,0.0098
"2015-10-24","SKU_89",1,0.00984,0.00984,0.00984,0.01104
"2015-10-31","SKU_89",1,0.00732,0.00732,0.00732,0.00822
"2015-11-07","SKU_89",1,0.00638,0.00638,0.00638,0.00716
"2015-11-14","SKU_89",1,0.01016,0.01016,0.01016,0.0114
"2015-11-21","SKU_89",1,0.009,0.009,0.009,0.0101
"2015-11-28","SKU_89",1,0.00696,0.00696,0.00696,0.0078
"2015-12-05","SKU_89",1,0.01292,0.01292,0.01292,0.0145
"2015-12-12","SKU_89",1,0.02816,0.02816,0.02816,0.0316
"2015-12-19","SKU_89",1,0.01356,0.01356,0.01356,0.0152
"2015-12-26","SKU_89",1,0.00376,0.00376,0.00376,0.00422
"2016-01-02","SKU_89",1,0.01032,0.01032,0.01032,NA
"2016-01-09","SKU_89",1,0.0075,0.0075,0.0075,NA
"2016-01-16","SKU_89",1,0.0119,0.0119,0.0119,NA
"2016-01-23","SKU_89",1,0.00664,0.00664,0.00664,NA
"2016-01-30","SKU_89",1,0.00818,0.00818,0.00818,NA
"2016-02-06","SKU_89",1,0.00848,0.00848,0.00848,NA
"2016-02-13","SKU_89",1,0.0037,0.0037,0.0037,NA
"2016-02-20","SKU_89",1,0.00966,0.00966,0.00966,NA
"2016-02-27","SKU_89",1,0.00652,0.00652,0.00652,NA
"2016-03-05","SKU_89",1,0.0053,0.0053,0.0053,NA
"2016-03-12","SKU_89",1,0.00786,0.00786,0.00786,NA
"2016-03-19","SKU_89",1,0.00514,0.00514,0.00514,NA
"2016-03-26","SKU_89",1,0.00696,0.00696,0.00696,NA
"2016-04-02","SKU_89",1,0.00486,0.00486,0.00486,NA
"2016-04-09","SKU_89",1,0.00264,0.00264,0.00264,NA
"2016-04-16","SKU_89",1,0.00312,0.00312,0.00312,NA
"2013-06-08","SKU_2",5,0.0105,0.0105,0.0105,0.014
"2013-06-15","SKU_2",5,0.0165,0.0165,0.0165,0.021
"2013-06-22","SKU_2",5,0.0145,0.0145,0.0145,0.019
"2013-06-29","SKU_2",5,0.0175,0.0175,0.0175,0.0225
"2013-07-06","SKU_2",5,0.04,0.04,0.04,0.0515
"2013-07-13","SKU_2",5,0.0395,0.0395,0.0395,0.051
"2013-07-20","SKU_2",5,0.0365,0.0365,0.0365,0.047
"2013-07-27","SKU_2",5,0.0225,0.0225,0.0225,0.029
"2013-08-03","SKU_2",5,0.038,0.038,0.038,0.049
"2013-08-10","SKU_2",5,0.0245,0.0245,0.0245,0.0315
"2013-08-17","SKU_2",5,0.032,0.032,0.032,0.0415
"2013-08-24","SKU_2",5,0.016,0.016,0.016,0.0205
"2013-08-31","SKU_2",5,0.0285,0.0285,0.0285,0.037
"2013-09-07","SKU_2",5,0.029,0.029,0.029,0.0375
"2013-09-14","SKU_2",5,0.0315,0.0315,0.0315,0.041
"2013-09-21","SKU_2",5,0.033,0.033,0.033,0.0425
"2013-09-28","SKU_2",5,0.0195,0.0195,0.0195,0.0255
"2013-10-05","SKU_2",5,0.002,0.002,0.002,0.003
"2013-10-12","SKU_2",5,0.0025,0.0025,0.0025,0.0035
"2013-10-19","SKU_2",5,0.0095,0.0095,0.0095,0.012
"2013-10-26","SKU_2",5,0.009,0.009,0.009,0.0115
"2013-11-02","SKU_2",5,0.032,0.032,0.032,0.0415
"2013-11-09","SKU_2",5,0.0255,0.0255,0.0255,0.033
"2013-11-16","SKU_2",5,0.0485,0.0485,0.0485,0.0625
"2013-11-23","SKU_2",5,0.093,0.093,0.093,0.12
"2013-11-30","SKU_2",5,0.038,0.038,0.038,0.049
"2013-12-07","SKU_2",5,0.0275,0.0275,0.0275,0.0355
"2013-12-14","SKU_2",5,0.0195,0.0195,0.0195,0.025
"2013-12-21","SKU_2",5,0.0045,0.0045,0.0045,0.0055
"2013-12-28","SKU_2",5,0.0145,0.0145,0.0145,0.019
"2014-01-04","SKU_2",5,0.0345,0.0345,0.0345,NA
"2014-01-11","SKU_2",5,0.0465,0.0465,0.0465,NA
"2014-01-18","SKU_2",5,0.0625,0.0625,0.0625,NA
"2014-01-25","SKU_2",5,0.081,0.081,0.081,NA
"2013-06-15","SKU_90",5,0.0135,0.0135,0.0135,0.017
"2013-06-22","SKU_90",5,0.018,0.018,0.018,0.0225
"2013-06-29","SKU_90",5,0.015,0.015,0.015,0.019
"2013-07-06","SKU_90",5,0.0295,0.0295,0.0295,0.037
"2013-07-13","SKU_90",5,0.0575,0.0575,0.0575,0.0715
"2013-07-20","SKU_90",5,0.028,0.028,0.028,0.035
"2013-07-27","SKU_90",5,0.019,0.019,0.019,0.0235
"2013-08-03","SKU_90",5,0.009,0.009,0.009,0.011
"2013-08-10","SKU_90",5,0.0235,0.0235,0.0235,0.029
"2013-08-17","SKU_90",5,0.0205,0.0205,0.0205,0.0255
"2013-08-24","SKU_90",5,0.009,0.009,0.009,0.011
"2013-08-31","SKU_90",5,0.0245,0.0245,0.0245,0.0305
"2013-09-07","SKU_90",5,0.0165,0.0165,0.0165,0.0205
"2013-09-14","SKU_90",5,0.015,0.015,0.015,0.0185
"2013-09-21","SKU_90",5,0.012,0.012,0.012,0.015
"2013-09-28","SKU_90",5,0.0205,0.0205,0.0205,0.0255
"2013-10-05","SKU_90",5,0.0355,0.0355,0.0355,0.044
"2013-10-12","SKU_90",5,0.0335,0.0335,0.0335,0.042
"2013-10-19","SKU_90",5,0.062,0.062,0.062,0.0775
"2013-10-26","SKU_90",5,0.0595,0.0595,0.0595,0.074
"2013-11-02","SKU_90",5,0.066,0.066,0.066,0.0825
"2013-11-09","SKU_90",5,0.046,0.046,0.046,0.0575
"2013-11-16","SKU_90",5,0.052,0.052,0.052,0.065
"2013-11-23","SKU_90",5,0.025,0.025,0.025,0.031
"2013-11-30","SKU_90",5,0.0275,0.0275,0.0275,0.034
"2013-12-07","SKU_90",5,0.022,0.022,0.022,0.0275
"2013-12-14","SKU_90",5,0.018,0.018,0.018,0.0225
"2013-12-21","SKU_90",5,0.014,0.014,0.014,0.0175
"2013-12-28","SKU_90",5,0.0125,0.0125,0.0125,0.0155
"2014-01-04","SKU_90",5,0.0385,0.0385,0.0385,NA
"2014-01-11","SKU_90",5,0.075,0.075,0.075,NA
"2014-01-18","SKU_90",5,0.045,0.045,0.045,NA
"2014-01-25","SKU_90",5,0.0375,0.0375,0.0375,NA
"2013-09-21","SKU_13",2,0.0012,0.0012,0.0012,0.00135
"2013-09-28","SKU_13",2,0.0069,0.0069,0.0069,0.0077
"2013-10-05","SKU_13",2,0.01095,0.01095,0.01095,0.0122
"2013-10-12","SKU_13",2,0.01225,0.01225,0.01225,0.0137
"2013-10-19","SKU_13",2,0.1075,0.1075,0.1075,0.1199
"2013-10-26","SKU_13",2,0.0656,0.0656,0.0656,0.0732
"2013-11-02","SKU_13",2,0.0645,0.0645,0.0645,0.07195
"2013-11-09","SKU_13",2,0.04615,0.04615,0.04615,0.05145
"2013-11-16","SKU_13",2,0.05965,0.05965,0.05965,0.0665
"2013-11-23","SKU_13",2,0.03335,0.03335,0.03335,0.0372
"2013-11-30","SKU_13",2,0.0872,0.0872,0.0872,0.0973
"2013-12-07","SKU_13",2,0.0501,0.0501,0.0501,0.0559
"2013-12-14","SKU_13",2,0.19895,0.19895,0.19895,0.22195
"2013-12-21","SKU_13",2,0.02655,0.02655,0.02655,0.02965
"2013-12-28","SKU_13",2,0.0213,0.0213,0.0213,0.02375
"2014-01-04","SKU_13",2,0.0503,0.0503,0.0503,0.0561
"2014-01-11","SKU_13",2,0.05395,0.05395,0.05395,0.0602
"2014-01-18","SKU_13",2,0.04835,0.04835,0.04835,NA
"2014-01-25","SKU_13",2,0.05515,0.05515,0.05515,NA
"2015-03-07","SKU_91",5,0.0045,0.0045,0.0045,0.005
"2015-03-14","SKU_91",5,0,0,0,0
"2015-03-21","SKU_91",5,5e-04,5e-04,5e-04,5e-04
"2015-03-28","SKU_91",5,0.0235,0.0235,0.0235,0.0265
"2015-04-04","SKU_91",5,0,0,0,0
"2015-04-11","SKU_91",5,0.012,0.012,0.012,0.0135
"2015-04-18","SKU_91",5,5e-04,5e-04,5e-04,5e-04
"2015-04-25","SKU_91",5,0.002,0.002,0.002,0.0025
"2015-05-02","SKU_91",5,0.011,0.011,0.011,0.0125
"2015-05-09","SKU_91",5,0.0135,0.0135,0.0135,0.015
